NUMBER,ACCREDITATION NUMBER,REGION,NAME OF FACILITY,ADDRESS (Street/Barangay),TOWN/CITY,CONTACT NO.,HOL NAME (Head Of Laboratory),EMAIL,LABORATORY EMAIL,O.R. Number,"INCORRECT
METH","INCORRECT
THC","INCORRECT 
TOTAL","RESULT: 
WITH OR WITHOUT CONCERN",RESULT: REMARKS,"REMARKS:
PASSED / FAILED",SCORE,CERTIFICATE NO. ,
2,02-1746-23-PIBS-R,2,NK MEDICAL CLINIC AND DIAGNOSTIC CENTER,"CABAGAN-SANTA MARIA ROAD,
UGAD, CABAGAN, ISABELA 3328",CABAGAN CITY / ISABELA,09066664012/ 09175781733,"BALISI, SARA JANE U.",nkmcdc2019@gmail.com,nkmcdc2019@gmail.com,5237192,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-24-020065,HS
2,02-0835-24-GIBS-R,2,NUEVA VIZCAYA PROVINCIAL PUBLIC HEALTH & DRUG TESTING CENTER,"CAPITOL COMPOUND, DISTRICT IV, BAYOMBONG CITY, NUEVA VIZCAYA",BAYOMBONG/NUEVA VIZCAYA,0917-119-7441,NATHANAEL B. VIDAD,pho.labnv@yahoo.com,pho.labnv@yahoo.com,5409697,0,3,3,,,PASSED,Highly Satisfactory,SDTLPT-24-020066,HS
2,02-1700-24-PIBS-R,2,RTSC WELLNESS DIAGNOSTIC LABORATORY,"DON MARIANO MARCOS AVENUE, CENTRO BANTUG, ROXAS, ISABELA",ROXAS/ISABELA,0915-741-6044/ 0999-992-4951,EMMYLOU B. OKILA,rtsc1972@gmail.com,rtsc1972@gmail.com,5403286,6,1,7,,,PASSED,Acceptable,SDTLPT-24-020067,A
2,02-0924-23-GIBS-R,2,SAGUDAY MUNICIPAL HEALTH OFFICE LABORATORY,"CORNER GUZMAN ST. SAGUDAY, QUIRINO",SAGUDAY / QUIRINO,0928-908-8940,"VIDAD, NATHANAEL B.",daisyemmieilaga@gmail.com,daisyemmieilaga@gmail.com,5332157,1,2,3,,,PASSED,Highly Satisfactory,SDTLPT-24-020068,HS
2,02-1232-24-PIBS-R,2,SAN MATEO DIAGNOSTIC LABORATORY,"NATIONAL HIGHWAY, BRGY. 3, SAN MATEO, ISABELA",SAN MATEO/ISABELA,0915-658-7871/0917-166-5417,NATHANAEL B. VIDAD,sanmateolaboratory@gmail.com,sanmateolaboratory@gmail.com,5415288,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-24-020069,HS
2,02-0833-24-PIBS-R,2,"ST. PAUL HOSPITAL OF TUGUEGARAO, INC ","LUNA EXTENSION, UGAC HI-WAY, TUGUEGARAO CITY, CAGAYAN, UGAC SUR, TUGUEGARAO",TUGUEGARAO/CAGAYAN,0977-839-7733/ 0919-293-1375,"EDUARDO III M. BADUA, MD",spht_laboratory@yahoo.com,spht_laboratory@yahoo.com,5371555,1,2,3,,,PASSED,Highly Satisfactory,SDTLPT-24-020070,HS
3,03-0491-24-PFSS-R,3,ACCUCARE DIAGNOSTIC CENTER,"KM 44/45 58 BUILDING I-L CABANAS, MALOLOS CITY, BULACAN",MALOLOS/BULACAN,0932-410-2357,MONINA C. MONTENEGRO,accucare@gmail.com,accucare@gmail.com,5399007,2,4,6,,,PASSED,Acceptable,SDTLPT-24-030071,A
3,03-1494-23-PIBS-R,3,ACCUPROF LABORATORY AND DIAGNOSTIC CENTER,"QUIMSON ST., COR. MABINI ST., QUEZON DISTRICT (POB.), CABANATUAN CITY, NUEVA ECIJA",CABANATUAN CITY / NUEVA ECIJA,9279442014,"REYES, EMEDITA L.",accuprof@gmail.com,accuprof@gmail.com,5360145,4,0,4,,,PASSED,Highly Satisfactory,SDTLPT-24-030072,HS
3,03-XXXX-XX-XXXX-X,3,ACE DIAGNOSTIC CENTER,"2ND FLR. CHRACY TOP BLDG., EL CAMINO RD., STO. NI•O, MEYCAUAYAN, BULACAN",MEYCAUAYAN/BULACAN,0917-885-2062,SUSANA P. QUIAOIT,acediagctr@yahoo.com,acediagctr@yahoo.com,5382267,0,1,1,,,PASSED,Excellent,SDTLPT-24-030073,E
3,03-1852-24-PIBS-R,3,ALLIMED DIAGNOSTIC LABORATORY,"ROOM 2-3. DR. ALLAN PINEDA BLDG., GENERAL LUNA ST., BABO SACAN, PORAC, PAMPANGA",PORAC/PAMPANGA,0919-004-0680,FLORENCIO C. DIZON ,allimeddxlaboratory@yahoo.com,allimeddxlaboratory@yahoo.com,5418121,4,1,5,,,PASSED,Highly Satisfactory,SDTLPT-24-030074,HS
3,03-0377-24-PFSS-R,3,AMEER DIAGNOSTIC LABORATORY,"A. MABINI ST., MOJON, MALOLOS CITY, BULACAN",MALOLOS/BULACAN,0925-525-5504/0917-885-2062,SUSANA P. QUIAOIT,ameerdtl_lab@yahoo.com,ameerdtl_lab@yahoo.com,5377447,0,1,1,,,PASSED,Excellent,SDTLPT-24-030075,E
3,03-1914-23-PFFS-R,3,AMPARO MEDICAL CLINIC,"253 BAHAY PARE ROAD, MEYCAUAYAN CITY, BULACAN",MEYCAUAYAN CITY/BULACAN,0969-477-4084/ 0917-304-2487,"MIGUEL ANTONIO T. CHANCO, MD",miguelchanco7765@gmail.com,miguelchanco7765@gmail.com,5316216,1,0,1,,,PASSED,Excellent,SDTLPT-24-030076,E
3,03-1677-24-PIBS-R,3,ANA LIZA SOLOMON-LOPEZ HEALTHCARE DIAGNOSTIC CLINIC,"UNIT C 1/F CHUA BLDG 97-F. TA•EDO ST. POBLACION TARLAC CITY, TARLAC (NEAR CATHEDRAL CHURCH)",TARLAC CITY,0975-697-2078/ 0917-306-6160,NICK  R. FERNANDEZ,analizalopez1624@gmail.com,analizalopez1624@gmail.com,5398066,4,1,5,,,PASSED,Highly Satisfactory,SDTLPT-24-030077,HS
3,03-XXXX-XX-XXXX-X,3,ANALYTICON LABORATORY,"OLD WESLEYAN BLDG., MABINI ST., COR. QUIMSON ST., BRGY. QUEZON DIST. CABANATUAN CITY, NUEVA ECIJA",CABANATUAN/NUEVA ECIJA,0995-933-4021/0936-191-3802,JUANITA T. LACUESTA,analyticonlab@yahoo.com,analyticonlab@yahoo.com,5415460,2,4,6,,,PASSED,Acceptable,SDTLPT-24-030078,A
3,03-1468-24-PFSS-R,3,ARELLE'S HEALTH CARE LABORATORY,"75 IBAYO ST, OMBOY, ABUCAY, BATAAN",ABUCAY/BATAAN,0977-821-5181/ 0920-945-8564,GERALDINE M AGPES,helerileadecastro@yahoo.com,helerileadecastro@yahoo.com,5401566,0,1,1,,,PASSED,Excellent,SDTLPT-24-030079,E
3,03-1373-23-PFSS-R,3,ATS DRUG TESTING CENTER,"1ST FLOOR, FELNOR BLDG. QUIRINO ST. BRGY. SAN JOSE, BALANGA CITY, BATAAN",BALANGA CITY / BATAAN,0922-887-3136/ 0917-596-1134/ 047-240-4100,"CELESTINO, LUISITO DJ.",atsdrugtestingcenter@gmail.com,atsdrugtestingcenter@gmail.com,5319206,1,2,3,,,PASSED,Highly Satisfactory,SDTLPT-24-030080,HS
3,03-1469-24-PIBS-R,3,AUSTRIAN POLYCLINIC AND DIAGNOSTIC CENTER,"#24 GONZALES AVENUE, SAN JUAN, APALIT, PAMPANGA",APALIT/PAMPANGA,0922-825-7540/0922-709-3451,MARIA ANGELICA C. GUTIERREZ,apdcsanjuan@gmail.com,apdcsanjuan@gmail.com,5414327,2,3,5,,,PASSED,Highly Satisfactory,SDTLPT-24-030081,HS
3,03-0470-23-PIBS-R,3,AVENTUS MEDICAL CARE INC. - CLARK,"G/F BFO BUILDING 5. SM CITY CLARK , M.A ROXAS HIGHWAY, BRGY MALABANIAS, ANGELES CITY PAMPANGGA",ANGELES CITY  / PAMPANGA,0927-042-4050/ 0917-626-3278,"GARCIA, EMIL BRYAN M.",laboratory.pampanga@aventusmedical.com.ph,laboratory.pampanga@aventusmedical.com.ph,5331528,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-24-030082,HS
3,03-0493-24-PIBS-R,3,BATAAN HEALTH CARE CENTER,"P. GOMEZ ST., BARANGAY POBLACION (BESIDE CHURCH OF CHRIST), MARIVELES, BATAAN",MARIVELES/BATAAN,0966-681-3852/0939-727-1981,GABRIEL J. CRUZ,jclngalo@gmail.com,jclngalo@gmail.com,5389331,4,1,5,,,PASSED,Highly Satisfactory,SDTLPT-24-030083,HS
3,03-XXXX-XX-XXXX-X,3,BATAAN PENINSULA MEDICAL CENTER DRUG TESTING LABORATORY,"OLD PROVINCIAL ROAD, SAN RAMON, DINALUPIHAN CITY, BATAAN",DINALUPIHAN/BATAAN,0920-611-3977/ 0909-956-0806,JANET L. DY,bpmclab@yahoo.com,bpmclab@yahoo.com,5406197,2,3,5,,,PASSED,Highly Satisfactory,SDTLPT-24-030084,HS
3,03-1819-23-PIBS-I,3,BETHZATHA DIAGNOSTIC CENTER,"MJS BUILDING PUROK 6, SAN ISIDRO, ZARAGOZA, NUEVA ECIJA", ZARAGOZA / NUEVA ECIJA,9171883834,"REYES, EMEDITA L.",bethzathadiagnosticcenter@yahoo.com,bethzathadiagnosticcenter@yahoo.com,5355213,1,2,3,,,PASSED,Highly Satisfactory,SDTLPT-24-030085,HS
3,03-1949-23-PFSS-R,3,BHC PRIME LABORATORY CORP.,"BLK 6C, 3B BLAS OPLE DIVERSION ROAD, MALOLOS, BULACAN",MALOLOS CITY / BULACAN,0916-374-0691,"NOH, JINALYN T.",bhcprimelab@gmail.com,bhcprimelab@gmail.com,5329484,1,4,5,,,PASSED,Highly Satisfactory,SDTLPT-24-030086,HS
3,03-0387-24-PFSS-R,3,BIOASSAY DRUG TESTING INC.,"1232 MIRANDA ST., STO. ROSARIO, ANGELES CITY, PAMPANGA",ANGELES CITY / PAMPANGA,9209716772,"MALONZO, ROMMEL G.",bioassaydrugtesting@gmail.com,bioassaydrugtesting@gmail.com,5353464,2,0,2,,,PASSED,Excellent,SDTLPT-24-030087,E
3,03-1870-24-PIBS-R,3,BIOVIE DIAGNOSTIC AND MEDICAL CORPORATION,"UNIT 101/ BARONESA PLACE BLDG., MAC ARTHUR HIGHWAY, DAU, MABALACAT CITY, PAMPANGA",MABALACAT/PAMPANGA,0927-076-5170/ 0917-858-8366,PIERRE GIVENCHY G. LAYSON,bioviediagnostic.medcorp@gmail.com,bioviediagnostic.medcorp@gmail.com,5409386,2,0,2,,,PASSED,Excellent,SDTLPT-24-030088,E
3,03-1474-24-PIBS-R,3,BRAIN CHILD DIAGNOSTIC CENTER,"2ND FLOOR ASM BLDG. MCARTHUR HIGHWAY, CANIOGAN, CALUMPIT, BULACAN",CALUMPIT/BULACAN,0917-305-3601/0922-825-7547,DENNIS JOSE S. CARBONELL,brainchilddxcenter@yahoo.com,brainchilddxcenter@yahoo.com,5414326,4,3,7,,,PASSED,Acceptable,SDTLPT-24-030089,A
3,03-1737-24-PIBS-R,3,"BRIGINO GENERAL HOSPITAL, INC.","20 QUIRINO HI-WAY PECSONVILLE SUBDIVISION, TUNGKONG MANGGA, SAN JOSE DEL MONTE, BULACAN",SJDM/BULACAN,0930-965-7020/0917-186-7775,MONTANO L. PRONTO,bgh.lab@yahoo.com,bgh.lab@yahoo.com,5378553,3,4,7,,,PASSED,Acceptable,SDTLPT-24-030090,A
3,03-0388-24-PIBS-R,3,BRITON-AMEER DIAGNOSTIC LABORATORY,"A. MABINI ST., MOJON, MALOLOS CITY, BULACAN",MALOLOS/BULACAN,0928-524-8655/0922-885-2062,SUSANA P. QUIAOIT,britonameer_lab@yahoo.com,britonameer_lab@yahoo.com,5377446,0,2,2,,,PASSED,Excellent,SDTLPT-24-030091,E
3,03-0388-24-PIBS-R,3,BULACAN DIAGNOSTIC CENTER,"816 F VERGEL DE DIOS ST POBLACION, BALIUAG CITY, BULACAN",BALIUAG/BULACAN,0933-401-1628,GABRIEL J. CRUZ,bulacandiagnostic@yahoo.com,bulacandiagnostic@yahoo.com,5403273,3,4,7,,,PASSED,Acceptable,SDTLPT-24-030092,A
3,03-0389-24-PIBS-R,3,BULACAN DIAGNOSTIC CENTER- BRANCH 1,"012 BS AQUINO AVENUE TANGOS, BALIUAG CITY, BULACAN",BALIUAG/BULACAN,0933-401-1628,GABRIEL J. CRUZ,bulacandiagnostic@yahoo.com,bulacandiagnostic@yahoo.com,5403272,4,0,4,,,PASSED,Highly Satisfactory,SDTLPT-24-030093,HS
3,03-XXXX-XX-XXXX-X,3,C. MANAHAN LABORATORY SERVICES AND MEDICAL CLINIC,"M. BUILDING, CORAZON, CALUMPIT, BULACAN",CALUMPIT/BULACAN,0917-516-4427/0917-885-2062,SUSANA P. QUIAOIT,manahan.medlab@gmail.com,manahan.medlab@gmail.com,5414602,2,3,5,,,PASSED,Highly Satisfactory,SDTLPT-24-030094,HS
3,03-1228-23-PIBS-R,3,CAPAS HEALTHCARE DIAGNOSTIC LABORATORY - CAPAS TARLAC,"M.H. DEL PILAR ST., STO. ROSARIO, CAPAS, TARLAC",CAPAS CITY / TARLAC,9286716355,"FERNANDEZ, NICK R.",capashealthcarelaboratory@gmail.com,capashealthcarelaboratory@gmail.com,5346781,3,1,4,,,PASSED,Highly Satisfactory,SDTLPT-24-030095,HS
3,03-1227-23-PIBS-R,3,CAPAS HEALTHCARE DIAGNOSTIC LABORATORY -STO CRISTO TARLAC CITY BRANCH,"ST. JOSEPH BLDG. 2, JUAN LUNA ST., STO. CRISTO, TARLAC CITY, TARLAC",TARLAC CITY / TARLAC,9305619745,"FERNANDEZ, NICK R.",capashealthcare.tarlac@gmail.com,capashealthcare.tarlac@gmail.com,5346785,0,1,1,,,PASSED,Excellent,SDTLPT-24-030096,E
3,03-0391-24-PIBS-R,3,CARELIFE MEDICAL AND DIAGNOSTIC CLINIC - BULACAN,"925 PH3C EL CAMINO RD. STO. NINO, BRGY. CAMALIG, MEYCAUAYAN CITY, BULACAN,",MEYCAUAYAN/BULACAN,0932-916-7600,MARIE MICHELLE Y. SO,carelife_mdc@yahoo.com,carelife_mdc@yahoo.com,5416041,0,5,5,,,PASSED,Highly Satisfactory,SDTLPT-24-030097,HS
3,03-XXXX-XX-XXXX-X,3,CAREWISE DIAGNOSTIC LABORATORY,"3F JM MENDOZA BLDG KM 25 MAC ARTHUR HIGHWAY, LOLOMBOY, BOCAUE CITY, BULACAN",BOCAUE/BULACAN,0917-578-6270/ 0922-848-9523,REYNALDO G. TORRES,carewisediagnosticlaboratory@yahoo.com,carewisediagnosticlaboratory@yahoo.com,5403280,1,4,5,,,PASSED,Highly Satisfactory,SDTLPT-24-030098,HS
3,03-XXXX-XX-XXXX-X,3,CENTRAL LUZON DOCTORS' HOSPITAL,"HOSPITAL DRIVE SAN VICENTE I, TARLAC, TARLAC",TARLAC CITY,0963-830-6478/0917-837-5834,MAR-JAY S. GULAPA,druglab@cldb.com.ph,druglab@cldb.com.ph,5418126,1,0,1,,,PASSED,Excellent,SDTLPT-24-030099,E
3,03-XXXX-XX-XXXX-X,3,DIASERV DIAGNOSTIC LABORATORY,"#12 ZAMORA ST. DAVSAN SUBD. SINDALAN, CITY OF SAN FERNANDO, PAMPANGA",CITY OF SAN FERNANDO /PAMPANGA,0917-570-1972/ (045) 409-8251-52,"GACASAN, JOCELYN Q.",diaserv2000@gmail.com,diaserv2000@gmail.com,5326601,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-24-030100,HS
3,03-0395-24-GIBS-R,3,DOH TREATMENT AND REHABILITATION CENTER BATAAN,"DOH TREATMENT AND REHABILITATION CENTER BATAAN, PILAR, BATAAN",PILAR/BATAAN,0919-654-2767/ 0917-596-1134,LUISITO D. CELESTINO,laboratory.trcbataan@gmail.com,laboratory.trcbataan@gmail.com,5383107,1,3,4,,,PASSED,Highly Satisfactory,SDTLPT-24-030101,HS
3,03-0221-23-GIBS-R,3,DR. PAULINO J. GARCIA MEMORIAL RESEARCH AND MEDICAL CENTER ,"MABINI ST., QUEZON DISTRICT, CABANATUAN CITY NUEVA ECIJA ",CABANATUAN CITY / NUEVA ECIJA,0917-820-2831/ 0927-014-1858,"MACAPAGAL, JOHN DENNIS D.",laboratory@drpjgmrmc.doh.gov.ph,laboratory@drpjgmrmc.doh.gov.ph,5335270,1,5,6,,,PASSED,Acceptable,SDTLPT-24-030102,A
3,03-0495-24-PIBS-R,3,DRAGONHEALTH MEDICAL CLINIC AND LABORATORY,"754 PEDRO REYES ST., PULILAN, BULACAN, CENTRAL LUZON",PULILAN/BULACAN,0951-863-6941,JOSEPH MICHAEL R. ESPIRITU,dragonhealthlab@gmail.com,dragonhealthlab@gmail.com,5415297,1,0,1,,,PASSED,Excellent,SDTLPT-24-030103,E
3,03-XXXX-XX-XXXX-X,3,EASE DRUGS CLINIC AND LABORATORY,"#94 MAC ARTHUR HW, ABANGAN SUR, MARILAO CITY, BULACAN",MARILAO/BULACAN,0925-701-0408/ 0922-884-0762,"JAIME DG. SANTIAGO, MD",easedrugs_lab@yahoo.com,easedrugs_lab@yahoo.com,5371565,2,0,2,,,PASSED,Excellent,SDTLPT-24-030104,E
3,03-XXXX-XX-XXXX-X,3,EXPLORE DRUG TESTING LAB. & DIAGNOSTIC CENTER,"CAPITOL COMPOUND, STO. NINO, CITY OF SAN FERNANDO, PAMPANGA",SAN FERNANDO/PAMPANGA,0917-403-5261,MARTE MICHELLE Y. SO,robinsor116@yahoo.com,robinsor116@yahoo.com,5418076,1,0,1,,,PASSED,Excellent,SDTLPT-24-030105,E
3,03-0232-23-PIBS-R,3,FABROS MEDICAL CLINIC,"2743 MENDOZA ST., LOLOMBOY BOCAUE CITY BULACAN ",BOCAUE CITY / BULACAN,9175331914,"FABROS, DIVINA G.",fabrosmedicalclinic@gmail.com,fabrosmedicalclinic@gmail.com,5343055,4,0,4,,,PASSED,Highly Satisfactory,SDTLPT-24-030106,HS
3,03-XXXX-XX-XXXX-X,3,FAST HEALTH DIAGNOSTIC AND MEDICAL CLINIC,"#25 SUPER BRGY PATUBIG, MARILAO CITY, BULACAN",MARILAO CITY / BULACAN,0909-805-5389/ 0917-1728-264,"CRUZ, GABRIEL J.",fasthealth2patubigmarilao@yahoo.com,fasthealth2patubigmarilao@yahoo.com,5329505,1,3,4,,,PASSED,Highly Satisfactory,SDTLPT-24-030107,HS
3,03-1479-24-PIBS-R,3,FIRST LINE HEALTHCARE DIAGNOSTIC CENTER,"STALL 1-3,9-11 KONTIKI BLDG., TL PLAZA,MC ARTHUR HIGHWAY,BRGY PULUNGBULU,ANGELES PAMPANGA",ANGELES/PAMPANGA,0967-347-5007,MICHELLE T. MIRANDA,infofirstline2021@gmail.com,infofirstline2021@gmail.com,5403287,3,5,8,,,PASSED,Acceptable,SDTLPT-24-030108,A
3,03-0237-23-GIBS-R,3,FORT MAGSAYSAY ARMY STATION HOSPITAL,"FORT MAGSAYSAY, PALAYAN CITY, NUEVA ECIJA",PALAYAN CITY/NUEVA ECIJA,0997-247-6880/ 0917-897-3266/0908-880-0125,"EMEDITA L. REYES, MD",fmashlaboratory7id@gmail.com,fmashlaboratory7id@gmail.com,5317016,1,1,2,,,PASSED,Excellent,SDTLPT-24-030109,E
3,03-1480-24-GIBS-R,3,GERONA MUNICIPAL HEALTH UNIT CLINICAL LABORATORY,"RURAL HEALTH UNIT II, DON DOMINGO BAUTISTA ST., PINASLING, GERONA, TARLAC",GERONA/TARLAC,0920-429-5802,NICK R. FERNANDEZ,geronahutarlac@gmail.com,geronahutarlac@gmail.com,5419054,4,2,6,,,PASSED,Acceptable,SDTLPT-24-030110,A
3,03-0238-23-PIBS-R,3,GIMENA MEDICAL AND DIAGNOSTIC CLINIC ,"#4 MAC ARTHUR HIWAY, TABANG, GUIGUINTO CITY, BULACAN",GUIGUINTO CITY / BULACAN,0922-866-9170/ 0977-628-4600,"BAUSA, OLGA M.",gimena.nida@gmail.com,gimena.nida@gmail.com,5332770,2,3,5,,,PASSED,Highly Satisfactory,SDTLPT-24-030111,HS
3,03-1377-23-PIBS-R,3,GRACE GENERAL HOSPITAL INC. ,"BLK 1 LOT 2 QUIRINO HIGHWAY EXTENSION, BRGY. MULAWIN FRANCISCO HOMES CITY OF SAN JOSE DEL MONTE, BULACAN",CITY OF SAN JOSE DEL MONTE / BULACAN,0918-963-3898/ 0917-677-5510,"REYES, CARMELA T.",gghlab2012@gmail.com,gghlab2012@gmail.com,5321543,2,5,7,,,PASSED,Acceptable,SDTLPT-24-030112,A
3,03-XXXX-XX-XXXX-X,3,"GUIMBA GENERAL HOSPITAL, INC","BAGAIN STREET, STA. VERONICA DISTRICT (7-11/PUBLIC MARKET), GUIMBA, NUEVA ECIJA",GUIMBA / NUEVA ECIJA,9174162161,"DELA CRUZ, MARY ANN V.",lab.neqascc@gmail.com,lab.neqascc@gmail.com,5352984,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-24-030113,HS
3,03-XXXX-XX-XXXX-X,3,GUZORELL MEDICAL AND SURGICAL CLINIC,"NAVARRO BLDG., LAKANDULA ST., MARIVELES, BATAAN",MARIVELES/BATAAN,0918-457-1497,GABRIEL J. CRUZ,guzorelllaboratory@gmail.com,guzorelllaboratory@gmail.com,5391470,2,0,2,,,PASSED,Excellent,SDTLPT-24-030114,E
3,03-0501-23-PIBS-R,3,HEALTH CENTRAL MEDICAL CLINIC & DIAGNOSTIC CENTER,"PROVINCIAL ROAD, STA. LUCIA, ANGAT CITY,BULACAN (NEAR GABE SUPERMARKET)",ANGAT CITY/BULACAN,0932-842-6936/09171266232/ 09175821757,"DEXTER A. LEDESMA, MD",dexteraledesma@yahoo.com,dexteraledesma@yahoo.com,5300322,4,1,5,,,PASSED,Highly Satisfactory,SDTLPT-24-030115,HS
3,03-1229-23-PIBS-R,3,HEALTHCORE DIAGNOSTIC CENTER,"ST JUDE VILLAGE, BRGY. ALFONSO, CONCEPCION, TARLAC",TARLAC CITY / TARLAC,9187862802,"FERNANDEZ, NICK R.",healthcorediagnostic@gmail.com,healthcorediagnostic@gmail.com,5346780,4,2,6,,,PASSED,Acceptable,SDTLPT-24-030116,A
3,03-1774-24-PIBS-R,3,HEALTHWAY QUALIMED HOSPITAL SJDM,"ALTARAZA, TUNGKONG MANGGA, SAN JOSE DEL MONTE, BULACAN",SJDM/BULACAN,0917-815-6691,MARIE MICHELE Y. SO,laboratory.sjd@qualimed.com.ph,laboratory.sjd@qualimed.com.ph,5395924,0,5,5,,,PASSED,Highly Satisfactory,SDTLPT-24-030117,HS
3,03-1486-24-PFSS-R,3,HEMATECH DIAGNOSTIC CENTER,"UNIT A & G RBL BLDG., MC ARTHUR HIWAY QUEBIAWAN, SAN FERNANDO, PAMPANGA",SAN FERNANDO/PAMPANGA,0965-469-7963,FLORENCIO C. DIZON ,macaraig.liezl@yahoo.com,macaraig.liezl@yahoo.com,5418680,4,1,5,,,PASSED,Highly Satisfactory,SDTLPT-24-030118,HS
3,03-XXXX-XX-XXXX-X,3,HEMOLINE MEDICAL CLINIC AND DIAGNOSTIC LABORATORY,"UNIT F SANTOS COMM. BLDG. CORNER VISITACION ST., PAMPANGA, ANGELES CITY, PAMPANGA",ANGELES/PAMPANGA,0977-846-1113/ 0917-822-4219,GABRIEL J. CRUZ,hemolinelab@yahoo.com,hemolinelab@yahoo.com,5373182,2,0,2,,,PASSED,Excellent,SDTLPT-24-030119,E
3,03-1263-22-PIBS-R,3,HERTZ CLINICAL LABORATORY AND DIAGNOSTICS,"#34 QUEZON ST., BRGY. I, BALER CITY, AURORA",BALER CITY/AURORA,0947-7611-299,"OLGA M. BAUSA, MD",hertzlaboratory@yahoo.com.ph,hertzlaboratory@yahoo.com.ph,5315604,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-24-030120,HS
3,03-0408-24-PFSS-R,3,HI-PRECISION DIAGNOSTIC CENTER INC.-MALOLOS,"G/F BLDG SHELL MCARTHUR HIGHWAY SUMAPANG MATANDA MALOLOS CITY,BULACAN",MALOLOS/BULACAN,0917-832-7185/ 0933-818-2036,"MARIA LOURDES P. SANTOS, MD",hpmalolos.lab@hi-precision.com.ph,hpmalolos.lab@hi-precision.com.ph,5364773,4,3,7,,,PASSED,Acceptable,SDTLPT-24-030121,A
3,03-0670-23-PIBS-R,3,HI-PRECISION DIAGNOSTICS - NUEVA ECIJA,"CRESCENT BUILDING KM 114 MAHARLIKA HIGHWAY, ZULUETA, CABANATUAN CITY, NUEVA ECIJA",CABANATUAN CITY / NUEVA ECIJA,09178333364/09178569010,"BAUTISTA-CAPING, IRMA GRACE B.",hpcabanatuan.lab@hi-precision.com.ph,hpcabanatuan.lab@hi-precision.com.ph,5364753,2,4,6,,,PASSED,Acceptable,SDTLPT-24-030122,A
3,03-0669-23-PIBS-R,3,HI-PRECISION DIAGNOSTICS - PAMPANGA,"MC ARTHUR HIGHWAY, COR. ANGELES-MAGALANG RD., STO. CRISTO, ANGELES CITY, PAMPANGA",ANGELES CITY / PAMPANGA,09176286189/09338193860,"TAGAYUNA, PEDRITO Y.",hpangeles.lab@hi-precision.com.ph,hpangeles.lab@hi-precision.com.ph,5364741,0,1,1,,,PASSED,Excellent,SDTLPT-24-030123,E
3,03-0664-23-PIBS-R,3,HI-PRECISION DIAGNOSTICS -  BALIUAG (AMIHAN MEDICAL VENTURES),"ROYAL STONEA HOLDING BUILDING, BAGONG NAYON, BALIUAG, BULACAN",BALIUAG CITY / BULACAN,09178007686/09338182036,"SANTOS, MARIA LOURDES P.","hpbaliuag,lab@hi-precision.com.ph","hpbaliuag,lab@hi-precision.com.ph",5364751,2,3,5,,,PASSED,Highly Satisfactory,SDTLPT-24-030124,HS
3,03-0666-23-PFSS-R,3,HI-PRECISION DIAGNOSTICS -SAN JOSE DEL MONTE,"AMIHAN MEDICAL VENTURE, INC. OF HI-PRECISION, UNIT 1-6 GF, JC UMEREZ PRIME HOLDING CORP, (JUMP CORP-BLDG II) LOT 31 & 33, PECSONVILLE SUBD. QUIRINO HIGHWAY, TUNGKONG MANGGA",SJDM/BULACAN,0920-977-3474/ 0917-555-6684,"GRIG D. MISIONA, MD",hpsjdm.lab@hi-precision.com.ph,hpsjdm.lab@hi-precision.com.ph,5364783,0,5,5,,,PASSED,Highly Satisfactory,SDTLPT-24-030125,HS
3,03-0007-23-PFSS-R,3,HI-PRECISION DIAGNOSTICS BALAGTAS BRANCH,"BALAGTAS TOWN CENTER, G/F LS-135, MC ARTHUR HIGHWAY, BRGY. BOROL 1ST, BALAGTAS, BULACAN",BALAGTAS / BULACAN,09209382670/09175771197,"SANTOS, MARIA LOURDES P.",hpbalagtas.lab@hi-precision.com.ph,hpbalagtas.lab@hi-precision.com.ph,5364747,2,0,2,,,PASSED,Excellent,SDTLPT-24-030126,E
3,03-0009-23-PFSS-R,3,HI-PRECISION DIAGNOSTICS PLUS - SUBIC,"UNT 1148-1150 G/F HARBOR POINT RIZAL HIGHWAY SUBIC BAY FREEPORT ZONE, OLONGAPO CITY, ZAMBALES",OLONGAPO/ZAMBALES,0917-708-4911/ 0920-961-0407,"PEDRITO Y. TAGAYUNA, MD",hpsubic.lab@hi-precision.cm.ph,hpsubic.lab@hi-precision.cm.ph,5364788,2,4,6,,,PASSED,Acceptable,SDTLPT-24-030127,A
3,03-0008-23-PFSS-R,3,HI-PRECISION DIAGNOSTICS - SAN JOSE NUEVA ECIJA BRANCH,"CDCP TOWER, MAHARLIKA HIGHWAY, BRGY. MALASIN, SAN JOSE CITY, NUEVA ECIJA",SAN JOSE/NUEVA ECIJA,0918-962-3952/ 0917-856-9010,"IRMA B. BAUTISTA-CAPINIG, MD",hpsjne.lab@hi-precision.com.ph,hpsjne.lab@hi-precision.com.ph,5364784,1,4,5,,,PASSED,Highly Satisfactory,SDTLPT-24-030128,HS
